id,submitter,authors,title,comments,journal-ref,doi,report-no,categories,license,abstract,versions,update_date,authors_parsed
1603.06574,Yuan-Sen Ting Mr,"Hans-Walter Rix, Yuan-Sen Ting, Charlie Conroy, David W. Hogg",Constructing Polynomial Spectral Models for Stars,"4 pages, 2 figures, ApJL (Accepted for publication- 2016 May 9)","ApJ, 826, L25 (2016)",10.3847/2041-8205/826/2/L25,,astro-ph.SR,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Stellar spectra depend on the stellar parameters and on dozens of
photospheric elemental abundances. Simultaneous fitting of these
$\mathcal{N}\sim 10-40$ model labels to observed spectra has been deemed
unfeasible, because the number of ab initio spectral model grid calculations
scales exponentially with $\mathcal{N}$. We suggest instead the construction of
a polynomial spectral model (PSM) of order $\mathcal{O}$ for the model flux at
each wavelength. Building this approximation requires a minimum of only
${\mathcal{N}+\mathcal{O}\choose\mathcal{O}}$ calculations: e.g. a quadratic
spectral model ($\mathcal{O}=2$) to fit $\mathcal{N}=20$ labels simultaneously,
can be constructed from as few as $231$ ab initio spectral model calculations;
in practice, a somewhat larger number ($\sim 300-1000$) of randomly chosen
models lead to a better performing PSM. Such a PSM can be a good approximation
only over a portion of label space, which will vary case by case. Yet, taking
the APOGEE survey as an example, a single quadratic PSM provides a remarkably
good approximation to the exact ab initio spectral models across much of this
survey: for random labels within that survey the PSM approximates the flux to
within $10^{-3}$, and recovers the abundances to within $\sim 0.02$ dex rms of
the exact models. This enormous speed-up enables the simultaneous many-label
fitting of spectra with computationally expensive ab initio models for stellar
spectra, such as non-LTE models. A PSM also enables the simultaneous fitting of
observational parameters, such as the spectrum's continuum or line-spread
function.
","[{'version': 'v1', 'created': 'Mon, 21 Mar 2016 20:00:00 GMT'}, {'version': 'v2', 'created': 'Mon, 16 May 2016 20:45:30 GMT'}]",2016-09-05,"[['Rix', 'Hans-Walter', ''], ['Ting', 'Yuan-Sen', ''], ['Conroy', 'Charlie', ''], ['Hogg', 'David W.', '']]"
1608.04178,Stanislav Shabala,"Stanislav Shabala, Adam Deller, Sugata Kaviraj, Enno Middelberg, Ross
  Turner, Yuan-Sen Ting, James Allison, Tim Davis","Delayed triggering of radio Active Galactic Nuclei in gas-rich minor
  mergers in the local Universe","16 pages, 9 figures. Accepted for publication in MNRAS",,10.1093/mnras/stw2536,,astro-ph.GA,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We examine the processes triggering star formation and Active Galactic
Nucleus (AGN) activity in a sample of 25 low redshift ($z<0.13$) gas-rich
galaxy mergers observed at milli-arcsecond resolution with Very Long Baseline
Interferometry as part of the mJy Imaging VLBA Exploration at 20cm (mJIVE-20)
survey. The high ($>10^7$ K) brightness temperature required for an mJIVE-20
detection allows us to unambiguously identify the radio AGN in our sample. We
find three such objects. Our VLBI AGN identifications are classified as
Seyferts or LINERs in narrow line optical diagnostic plots; mid-infrared
colours of our targets and the comparison of H$\alpha$ star formation rates
with integrated radio luminosity are also consistent with the VLBI
identifications. We reconstruct star formation histories in our galaxies using
optical and UV photometry, and find that these radio AGN are not triggered
promptly in the merger process, consistent with previous findings for non-VLBI
samples of radio AGN. This delay can significantly limit the efficiency of
feedback by radio AGN triggered in galaxy mergers. We find that radio AGN hosts
have lower star formation rates than non-AGN radio-selected galaxies at the
same starburst age. Conventional and VLBI radio imaging shows these AGN to be
compact on arcsecond scales. Our modeling suggests that the actual sizes of
AGN-inflated radio lobes may be much larger than this, but these are too faint
to be detected in existing observations. Deep radio imaging is required to map
out the true extent of the AGN, and to determine whether the low star formation
rates in radio AGN hosts are a result of the special conditions required for
radio jet triggering, or the effect of AGN feedback.
","[{'version': 'v1', 'created': 'Mon, 15 Aug 2016 05:01:58 GMT'}]",2016-10-12,"[['Shabala', 'Stanislav', ''], ['Deller', 'Adam', ''], ['Kaviraj', 'Sugata', ''], ['Middelberg', 'Enno', ''], ['Turner', 'Ross', ''], ['Ting', 'Yuan-Sen', ''], ['Allison', 'James', ''], ['Davis', 'Tim', '']]"
1609.03195,Anna Ho,"Anna Y. Q. Ho (Caltech, MPIA), Hans-Walter Rix (MPIA), Melissa K. Ness
  (MPIA), David W. Hogg (SCDA, NYU, MPIA), Chao Liu (Key Laboratory of Optical
  Astronomy), Yuan-Sen Ting (Harvard)","Masses and Ages for 230,000 LAMOST Giants, via Their Carbon and Nitrogen
  Abundances","Accepted for publication in ApJ. Associated code available at
  https://github.com/annayqho/TheCannon","The Astrophysical Journal, Volume 841, Issue 1, article id. 40, 12
  pp. (2017)",10.3847/1538-4357/aa6db3,,astro-ph.SR astro-ph.GA,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We measure carbon and nitrogen abundances to $\lesssim$ 0.1 dex for 450,000
giant stars from their low-resolution (R$\sim$1800) LAMOST DR2 survey spectra.
We use these [C/M] and [N/M] measurements, together with empirical relations
based on the APOKASC sample, to infer stellar masses and implied ages for
230,000 of these objects to 0.08 dex and 0.2 dex respectively. We use The
Cannon, a data-driven approach to spectral modeling, to construct a predictive
model for LAMOST spectra. Our reference set comprises 8125 stars observed in
common between the APOGEE and LAMOST surveys, taking seven APOGEE DR12 labels
(parameters) as ground truth: Teff, logg, [M/H], [$\alpha$/M], [C/M], [N/M],
and Ak. We add seven colors to the Cannon model, based on the g, r, i, J, H, K,
W1, and W2 magnitudes from APASS, 2MASS & WISE, which improves our constraints
on Teff and logg by up to 20% and on Ak by up to 70%. Cross-validation of the
model demonstrates that, for high-SNR objects, our inferred labels agree with
the APOGEE values to within 50 K in temperature, 0.04 magnitudes in Ak, and <
0.1 dex in logg, [M/H], [C/M], [N/M], and [$\alpha$/M]. We apply the model to
450,000 giants in LAMOST DR2 that have not been observed by APOGEE. This
demonstrates that precise individual abundances can be measured from
low-resolution spectra, and represents the largest catalog of [C/M], [N/M],
masses and ages to date. As as result, we greatly increase the number and sky
coverage of stars with mass and age estimates.
","[{'version': 'v1', 'created': 'Sun, 11 Sep 2016 19:04:35 GMT'}, {'version': 'v2', 'created': 'Wed, 14 Jun 2017 17:55:11 GMT'}]",2017-06-15,"[['Ho', 'Anna Y. Q.', '', 'Caltech, MPIA'], ['Rix', 'Hans-Walter', '', 'MPIA'], ['Ness', 'Melissa K.', '', 'MPIA'], ['Hogg', 'David W.', '', 'SCDA, NYU, MPIA'], ['Liu', 'Chao', '', 'Key Laboratory of Optical\n  Astronomy'], ['Ting', 'Yuan-Sen', '', 'Harvard']]"
1706.00111,Yuan-Sen Ting Dr.,"Yuan-Sen Ting, Charlie Conroy, Hans-Walter Rix, Phillip Cargile","Prospects for Measuring Abundances of >20 Elements with Low-resolution
  Stellar Spectra","26 pages, 17 figures, ApJ (Accepted for publication- 2017 May 29)",,10.3847/1538-4357/aa7688,,astro-ph.SR astro-ph.GA astro-ph.IM,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Understanding the evolution of the Milky Way calls for the precise abundance
determination of many elements in many stars. A common perception is that
deriving more than a few elemental abundances ([Fe/H], [$\alpha$/Fe], perhaps
[C/H], [N/H]) requires medium-to-high spectral resolution, $R \gtrsim 10,000$,
mostly to overcome the effects of line blending. In recent work (Rix et al.
2016; Ting et al. 2016) we presented an efficient and practical way to model
the full stellar spectrum, even when fitting a large number of stellar labels
simultaneously. In this paper we quantify to what precision the abundances of
many different elements can be recovered, as a function of spectroscopic
resolution and wavelength range. In the limit of perfect spectral models and
spectral normalization, we show that the precision of elemental abundances is
nearly independent of resolution, for a fixed exposure time and number of
detector pixels; low-resolution spectra simply afford much higher S/N per pixel
and generally larger wavelength range in a single setting. We also show that
estimates of most stellar labels are not strongly correlated with one another
once $R \gtrsim 1,000$. Modest errors in the line spread function, as well as
small radial velocity errors, do not affect these conclusions, and data driven
models indicate that spectral (continuum) normalization can be achieved well
enough in practice. These results, to be confirmed with an analysis of observed
low-resolution data, open up new possibilities for the design of large
spectroscopic stellar surveys and for the re-analysis of archival
low-resolution datasets.
","[{'version': 'v1', 'created': 'Wed, 31 May 2017 22:16:01 GMT'}, {'version': 'v2', 'created': 'Tue, 6 Jun 2017 01:13:43 GMT'}]",2017-07-05,"[['Ting', 'Yuan-Sen', ''], ['Conroy', 'Charlie', ''], ['Rix', 'Hans-Walter', ''], ['Cargile', 'Phillip', '']]"
1708.01758,Yuan-Sen Ting Dr.,"Yuan-Sen Ting, Hans-Walter Rix, Charlie Conroy, Anna Y. Q. Ho, Jane
  Lin","Measuring 14 elemental abundances with R=1,800 LAMOST spectra","6 pages, 3 figures, ApJ (Accepted for publication- 2017 October 9)",,10.3847/2041-8213/aa921c,,astro-ph.SR astro-ph.GA,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  The LAMOST survey has acquired low-resolution spectra (R=1,800) for 5 million
stars across the Milky Way, far more than any current stellar survey at a
corresponding or higher spectral resolution. It is often assumed that only very
few elemental abundances can be measured from such low-resolution spectra,
limiting their utility for Galactic archaeology studies. However, Ting et al.
(2017) used ab initio models to argue that low-resolution spectra should enable
precision measurements of many elemental abundances, at least in theory. Here
we verify this claim in practice by measuring the relative abundances of 14
elements from LAMOST spectra with a precision of $\lesssim$ 0.1 dex for objects
with ${\rm S/N}_{\rm LAMOST}$ > 30 (per pixel). We employ a spectral modeling
method in which a data-driven model is combined with priors that the model
gradient spectra should resemble ab initio spectral models. This approach
assures that the data-driven abundance determinations draw on physically
sensible features in the spectrum in their predictions and do not just exploit
astrophysical correlations among abundances. Our analysis is constrained to the
number of elemental abundances measured in the APOGEE survey, which is the
source of the training labels. Obtaining high quality/resolution spectra for a
subset of LAMOST stars to measure more elemental abundances as training labels
and then applying this method to the full LAMOST catalog will provide a sample
with more than 20 elemental abundances that is an order of magnitude larger
than current high-resolution surveys, substantially increasing the sample size
for Galactic archaeology.
","[{'version': 'v1', 'created': 'Sat, 5 Aug 2017 11:55:09 GMT'}, {'version': 'v2', 'created': 'Tue, 10 Oct 2017 13:04:04 GMT'}]",2017-11-01,"[['Ting', 'Yuan-Sen', ''], ['Rix', 'Hans-Walter', ''], ['Conroy', 'Charlie', ''], ['Ho', 'Anna Y. Q.', ''], ['Lin', 'Jane', '']]"
1708.06853,Mark R. Krumholz,Mark R. Krumholz and Yuan-Sen Ting,"Metallicity Fluctuation Statistics in the Interstellar Medium and Young
  Stars. I. Variance and Correlation","17 pages, 7 figures, MNRAS in press; small changes to discussion from
  previous version",,10.1093/mnras/stx3286,,astro-ph.GA,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  The distributions of a galaxy's gas and stars in chemical space encodes a
tremendous amount of information about that galaxy's physical properties and
assembly history. However, present methods for extracting information from
chemical distributions are based either on coarse averages measured over
galactic scales (e.g., metallicity gradients) or on searching for clusters in
chemical space that can be identified with individual star clusters or gas
clouds on $\sim 1$ pc scales. These approaches discard most of the information,
because in galaxies gas and young stars are observed to be distributed
fractally, with correlations on all scales, and the same is likely to be true
of metals. In this paper we introduce a first theoretical model, based on
stochastically-forced diffusion, capable of predicting the multi-scale
statistics of metal fields. We derive the variance, correlation function, and
power spectrum of the metal distribution from first principles, and determine
how these quantities depend on elements' astrophysical origin sites and on the
large-scale properties of galaxies. Among other results, we explain for the
first time why the typical abundance scatter observed in the interstellar media
of nearby galaxies is $\approx 0.1$ dex, and we predict that this scatter will
be correlated on spatial scales of $\sim 0.5-1$ kpc, and over time scales of
$\sim 100-300$ Myr. We discuss the implications of our results for future
chemical tagging studies.
","[{'version': 'v1', 'created': 'Tue, 22 Aug 2017 23:46:20 GMT'}, {'version': 'v2', 'created': 'Wed, 17 Jan 2018 02:00:46 GMT'}]",2018-02-14,"[['Krumholz', 'Mark R.', ''], ['Ting', 'Yuan-Sen', '']]"
1709.00794,Janez Kos,"Janez Kos, Joss Bland-Hawthorn, Ken Freeman, Sven Buder, Gregor
  Traven, Gayandhi M. De Silva, Sanjib Sharma, Martin Asplund, Ly Duong, Jane
  Lin, Karin Lind, Sarah Martell, Jeffrey D. Simpson, Dennis Stello, Daniel B.
  Zucker, Toma\v{z} Zwitter, Borja Anguiano, Gary Da Costa, Jonathan Horner,
  Prajwal R. Kafle, Geraint Lewis, Ulisse Munari, David M. Nataf, Melissa Ness,
  Warren Reid, Katie Schlesinger, Yuan-Sen Ting, Rosemary Wyse","The GALAH survey: Chemical Tagging of Star Clusters and New Members in
  the Pleiades",,,10.1093/mnras/stx2637,,astro-ph.SR,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  The technique of chemical tagging uses the elemental abundances of stellar
atmospheres to `reconstruct' chemically homogeneous star clusters that have
long since dispersed. The GALAH spectroscopic survey --which aims to observe
one million stars using the Anglo-Australian Telescope -- allows us to measure
up to 30 elements or dimensions in the stellar chemical abundance space, many
of which are not independent. How to find clustering reliably in a noisy
high-dimensional space is a difficult problem that remains largely unsolved.
Here we explore t-distributed stochastic neighbour embedding (t-SNE) -- which
identifies an optimal mapping of a high-dimensional space into fewer dimensions
-- whilst conserving the original clustering information. Typically, the
projection is made to a 2D space to aid recognition of clusters by eye. We show
that this method is a reliable tool for chemical tagging because it can: (i)
resolve clustering in chemical space alone, (ii) recover known open and
globular clusters with high efficiency and low contamination, and (iii) relate
field stars to known clusters. t-SNE also provides a useful visualization of a
high-dimensional space. We demonstrate the method on a dataset of 13 abundances
measured in the spectra of 187,000 stars by the GALAH survey. We recover 7 of
the 9 observed clusters (6 globular and 3 open clusters) in chemical space with
minimal contamination from field stars and low numbers of outliers. With
chemical tagging, we also identify two Pleiades supercluster members (which we
confirm kinematically), one as far as 6$^\circ$ -- one tidal radius away from
the cluster centre.
","[{'version': 'v1', 'created': 'Mon, 4 Sep 2017 02:57:18 GMT'}]",2017-12-06,"[['Kos', 'Janez', ''], ['Bland-Hawthorn', 'Joss', ''], ['Freeman', 'Ken', ''], ['Buder', 'Sven', ''], ['Traven', 'Gregor', ''], ['De Silva', 'Gayandhi M.', ''], ['Sharma', 'Sanjib', ''], ['Asplund', 'Martin', ''], ['Duong', 'Ly', ''], ['Lin', 'Jane', ''], ['Lind', 'Karin', ''], ['Martell', 'Sarah', ''], ['Simpson', 'Jeffrey D.', ''], ['Stello', 'Dennis', ''], ['Zucker', 'Daniel B.', ''], ['Zwitter', 'Tomaž', ''], ['Anguiano', 'Borja', ''], ['Da Costa', 'Gary', ''], ['Horner', 'Jonathan', ''], ['Kafle', 'Prajwal R.', ''], ['Lewis', 'Geraint', ''], ['Munari', 'Ulisse', ''], ['Nataf', 'David M.', ''], ['Ness', 'Melissa', ''], ['Reid', 'Warren', ''], ['Schlesinger', 'Katie', ''], ['Ting', 'Yuan-Sen', ''], ['Wyse', 'Rosemary', '']]"
1709.03983,Kareem El-Badry,"Kareem El-Badry, Hans-Walter Rix, Yuan-Sen Ting, Daniel R. Weisz,
  Maria Bergemann, Phillip Cargile, Charlie Conroy, and Anna-Christina Eilers","Signatures of unresolved binaries in stellar spectra: implications for
  spectral fitting","Accept to MNRAS with minor revisions since v1. 7 pages, 5 figures",,10.1093/mnras/stx2758,,astro-ph.SR astro-ph.GA,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  The observable spectrum of an unresolved binary star system is a
superposition of two single-star spectra. Even without a detectable velocity
offset between the two stellar components, the combined spectrum of a binary
system is in general different from that of either component, and fitting it
with single-star models may yield inaccurate stellar parameters and abundances.
We perform simple experiments with synthetic spectra to investigate the effect
of unresolved main-sequence binaries on spectral fitting, modeling spectra
similar to those collected by the APOGEE, GALAH, and LAMOST surveys. We find
that fitting unresolved binaries with single-star models introduces systematic
biases in the derived stellar parameters and abundances that are modest but
certainly not negligible, with typical systematic errors of $300\,\rm K$ in
$T_{\rm eff}$, 0.1 dex in $\log g$, and 0.1 dex in $[\rm Fe/H]$ for APOGEE-like
spectra of solar-type stars. These biases are smaller for spectra at optical
wavelengths than in the near-infrared. We show that biases can be corrected by
fitting spectra with a binary model, which adds only two labels to the fit and
includes single-star models as a special case. Our model provides a promising
new method to constrain the Galactic binary population, including systems with
single-epoch spectra and no detectable velocity offset between the two stars.
","[{'version': 'v1', 'created': 'Tue, 12 Sep 2017 18:00:00 GMT'}, {'version': 'v2', 'created': 'Thu, 19 Oct 2017 16:09:04 GMT'}]",2017-12-13,"[['El-Badry', 'Kareem', ''], ['Rix', 'Hans-Walter', ''], ['Ting', 'Yuan-Sen', ''], ['Weisz', 'Daniel R.', ''], ['Bergemann', 'Maria', ''], ['Cargile', 'Phillip', ''], ['Conroy', 'Charlie', ''], ['Eilers', 'Anna-Christina', '']]"
1711.08793,Kareem El-Badry,"Kareem El-Badry, Yuan-Sen Ting, Hans-Walter Rix, Eliot Quataert,
  Daniel R. Weisz, Phillip Cargile, Charlie Conroy, David W. Hogg, Maria
  Bergemann, and Chao Liu","Discovery and Characterization of 3000+ Main-Sequence Binaries from
  APOGEE Spectra","Accepted to MNRAS with minor revisions since v1. 19 pages, 12
  figures, plus Appendices",,10.1093/mnras/sty240,,astro-ph.SR astro-ph.GA,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We develop a data-driven spectral model for identifying and characterizing
spatially unresolved multiple-star systems and apply it to APOGEE DR13 spectra
of main-sequence stars. Binaries and triples are identified as targets whose
spectra can be significantly better fit by a superposition of two or three
model spectra, drawn from the same isochrone, than any single-star model. From
an initial sample of $\sim$20,000 main-sequence targets, we identify
$\sim$2,500 binaries in which both the primary and secondary star contribute
detectably to the spectrum, simultaneously fitting for the velocities and
stellar parameters of both components. We additionally identify and fit
$\sim$200 triple systems, as well as $\sim$700 velocity-variable systems in
which the secondary does not contribute detectably to the spectrum. Our model
simplifies the process of simultaneously fitting single- or multi-epoch spectra
with composite models and does not depend on a velocity offset between the two
components of a binary, making it sensitive to traditionally undetectable
systems with periods of hundreds or thousands of years. In agreement with
conventional expectations, almost all the spectrally-identified binaries with
measured parallaxes fall above the main sequence in the color-magnitude
diagram. We find excellent agreement between spectrally and dynamically
inferred mass ratios for the $\sim$600 binaries in which a dynamical mass ratio
can be measured from multi-epoch radial velocities. We obtain full orbital
solutions for 64 systems, including 14 close binaries within hierarchical
triples. We make available catalogs of stellar parameters, abundances, mass
ratios, and orbital parameters.
","[{'version': 'v1', 'created': 'Thu, 23 Nov 2017 18:03:31 GMT'}, {'version': 'v2', 'created': 'Sat, 27 Jan 2018 04:28:22 GMT'}]",2018-02-14,"[['El-Badry', 'Kareem', ''], ['Ting', 'Yuan-Sen', ''], ['Rix', 'Hans-Walter', ''], ['Quataert', 'Eliot', ''], ['Weisz', 'Daniel R.', ''], ['Cargile', 'Phillip', ''], ['Conroy', 'Charlie', ''], ['Hogg', 'David W.', ''], ['Bergemann', 'Maria', ''], ['Liu', 'Chao', '']]"
1712.02405,Keith Hawkins,"Keith Hawkins, Yuan-Sen Ting, Hans-Walter Rix",Photospheric diagnostics of core helium burning in giant stars,"8 pages, 7 figures, Accepted to ApJ",,10.3847/1538-4357/aaa08a,,astro-ph.SR,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Core helium burning primary red clump (RC) stars are evolved red giant stars
which are excellent standard candles. As such, these stars are routinely used
to map the Milky Way or determine the distance to other galaxies among other
things. However distinguishing RC stars from their less evolved precursors,
namely red giant branch (RGB) stars, is still a difficult challenge and has
been deemed the domain of asteroseismology. In this work, we use a sample of
1,676 RGB and RC stars which have both single epoch infrared spectra from the
APOGEE survey and asteroseismic parameters and classification to show that the
spectra alone can be used to (1) predict asteroseismic parameters with
precision high enough to (2) distinguish core helium burning RC from other
giant stars with less than 2% contamination. This will not only allow for a
clean selection of a large number of standard candles across our own and other
galaxies from spectroscopic surveys, but also will remove one of the primary
roadblocks for stellar evolution studies of mixing and mass loss in red giant
stars.
","[{'version': 'v1', 'created': 'Wed, 6 Dec 2017 20:49:32 GMT'}, {'version': 'v2', 'created': 'Mon, 11 Dec 2017 22:41:46 GMT'}]",2018-01-31,"[['Hawkins', 'Keith', ''], ['Ting', 'Yuan-Sen', ''], ['Rix', 'Hans-Walter', '']]"
